ResponseId,id,cpq,mdpq,wnpq,all_proficiency,hardware,software,imm_sum,delay_sum,constraints,mastery,useful,map,volunteer,charity,plan,dental,pay_prescription,pay_hospital,visual,limitations,checking,retirement,vehicle,inheritance_1,debts,age,sage,education,gender,hispanic,race,couple,shealth,hearing,vision,alcohol,effort,adopt_age,duration
r_33equtds5nv8gbt,6081ca47eeed1bb51c1d7f7b,50.0,68.0,39.0,157.0,5.0,28.0,4,2,18.0,22.0,15.0,1.0,0.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,62.0,50.0,16.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,40.0,753
r_3hbiimzquclpr2i,610763db336c7d883758810d,50.0,68.0,40.0,158.0,7.0,31.0,5,5,19.0,25.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,1.0,61.0,40.0,14.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,1.0,20.0,1044
r_3phwj8of0erx9t5,59e62b6277860e0001512e14,46.0,55.0,29.0,130.0,3.0,25.0,10,10,22.0,24.0,13.0,1.0,0.0,0.0,1.0,0.0,,,2.0,1.0,1.0,0.0,0.0,70.0,1.0,68.0,60.0,16.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,1.0,1.0,48.0,1270
r_3erug9tmh4didhc,5dd3301ff3b7c233e991e522,50.0,62.0,26.0,138.0,2.0,23.0,8,6,32.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,99.0,1.0,62.0,18.0,20.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,38.0,915
r_2pokcxbfpfw0uzr,5e6bdd2a3ea572199bb7f6b6,50.0,68.0,36.0,154.0,2.0,28.0,7,9,18.0,23.0,14.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,100.0,1.0,60.0,62.0,17.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,25.0,1500
r_31awsq09xxleoxr,5c28d3540091e40001ca581e,50.0,68.0,36.0,154.0,4.0,27.0,4,3,38.0,15.0,11.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,100.0,0.0,65.0,50.0,16.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,40.0,1037
r_clwlutkwkiac1pf,5f03579ef3d5b3546f323d47,50.0,59.0,26.0,135.0,4.0,30.0,5,5,40.0,21.0,15.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,100.0,0.0,71.0,50.0,18.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,40.0,1378
r_2rr1gjx6hdvopqa,57dd87ea722df500017f42c7,48.0,59.0,36.0,143.0,3.0,19.0,6,5,15.0,21.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,98.0,0.0,71.0,71.0,16.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,48.0,793
r_2y1ixzqxwh9b7gm,5e991aaac7bc1615ea5b3eb8,48.0,66.0,35.0,149.0,4.0,25.0,6,5,20.0,24.0,15.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,100.0,1.0,63.0,50.0,14.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,30.0,805
r_2djqkpmsewnfbdr,5dd56e51954d1952f17bb57b,50.0,52.0,20.0,122.0,2.0,16.0,8,5,10.0,25.0,12.0,1.0,0.0,0.0,1.0,1.0,,,3.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,67.0,16.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,47.0,994
r_2ytc4mpk2rr8rbk,5d4c7ac3e8ec490018b0050d,41.0,27.0,21.0,89.0,3.0,24.0,6,5,44.0,11.0,12.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,1.0,0.0,1.0,63.0,65.0,15.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,1.0,0.0,45.0,992
r_3d2xi1n6zjxwh9e,5e80df6ef5008e7bff2ec9b3,40.0,45.0,28.0,113.0,6.0,22.0,7,4,25.0,17.0,14.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,61.0,60.0,16.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,1.0,44.0,969
r_xrqxeltgxmecgi5,5bc934c69427200001dd4ef2,50.0,68.0,36.0,154.0,7.0,33.0,5,2,24.0,24.0,15.0,0.0,0.0,1.0,1.0,0.0,,,2.0,3.0,1.0,1.0,1.0,0.0,1.0,65.0,50.0,16.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,0.0,1.0,38.0,1249
r_3dh0jlg9fvybrtr,59f4b19405d1d60001f14289,50.0,62.0,24.0,136.0,4.0,20.0,7,6,34.0,16.0,9.0,1.0,0.0,0.0,1.0,1.0,,,3.0,3.0,1.0,0.0,1.0,0.0,1.0,78.0,70.0,10.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,1.0,40.0,1334
r_a7frxwd5bjdsglb,5a94d24fb5e2110001c689b5,48.0,39.0,23.0,110.0,2.0,18.0,7,7,19.0,21.0,5.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100.0,1.0,60.0,45.0,12.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,46.0,884
r_1f322rmtcbqopcr,5f4f9bc1f7598f06b2dc816f,50.0,68.0,40.0,158.0,6.0,29.0,5,6,24.0,22.0,15.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,0.0,68.0,55.0,18.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,36.0,824
r_1ohglhbv2qcngb4,5de87c376522177f4f41cbd2,50.0,64.0,22.0,136.0,6.0,30.0,9,8,34.0,16.0,14.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,70.0,1.0,65.0,45.0,16.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,0.0,41.0,935
r_1oj2vzbqonn4hg0,60fcbda8909f2ef8e0afa8ca,50.0,66.0,32.0,148.0,7.0,29.0,5,7,16.0,28.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,75.0,1.0,64.0,50.0,14.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,50.0,1540
r_3h4psa7bp1hnzyu,6109b45f7cf3658ba670f458,41.0,51.0,26.0,118.0,5.0,19.0,5,4,31.0,25.0,11.0,1.0,0.0,0.0,1.0,0.0,,,3.0,10.0,1.0,0.0,1.0,45.0,1.0,67.0,40.0,14.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,30.0,862
r_1lpto5v305mk4ps,6162fc2e80b243983793d7df,50.0,68.0,36.0,154.0,2.0,30.0,7,8,13.0,26.0,13.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,29.0,1.0,60.0,42.0,15.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,38.0,1075
r_2cqjc1al2f7j0cq,5d8aa95dd06260000179442b,50.0,61.0,30.0,141.0,5.0,22.0,4,4,17.0,20.0,12.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,80.0,0.0,71.0,60.0,16.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,1.0,50.0,955
r_1hdzdzfyrtiyyaz,60ea33a0aa4adc67c2299f20,50.0,68.0,36.0,154.0,3.0,26.0,6,5,14.0,27.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,69.0,18.0,14.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,45.0,913
r_1g5ul7lscwz0syl,5d1699487a5f6d001a64b35d,47.0,57.0,13.0,117.0,3.0,26.0,7,6,50.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,,,2.0,9.0,1.0,0.0,1.0,0.0,1.0,62.0,65.0,12.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,46.0,1010
r_1lgxok5zqylwxae,60f48fa9f8b0b5273738eafb,40.0,33.0,16.0,89.0,4.0,22.0,7,5,33.0,19.0,3.0,1.0,0.0,0.0,1.0,1.0,,,4.0,5.0,1.0,0.0,1.0,19.0,1.0,62.0,25.0,14.0,1.0,0.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,39.0,1301
r_1dshywab38xwjvh,5ea645096a1a5b65989587be,48.0,52.0,22.0,122.0,3.0,23.0,6,4,16.0,24.0,13.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,81.0,1.0,63.0,63.0,16.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,38.0,1727
r_3mkxaavb2rmudug,5c6b646349b7f0000120b659,50.0,68.0,32.0,150.0,6.0,26.0,7,4,10.0,28.0,15.0,1.0,1.0,1.0,1.0,0.0,,,3.0,0.0,1.0,1.0,1.0,100.0,0.0,65.0,50.0,14.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,40.0,858
r_2pljnz3idjqgnkl,5b93b5481b20d100018f0b97,47.0,64.0,29.0,140.0,5.0,21.0,6,6,9.0,26.0,14.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,100.0,1.0,74.0,65.0,16.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,45.0,1501
r_2riuhtkdmopukr4,6147d99266351b0c1e81dbac,46.0,44.0,22.0,112.0,3.0,21.0,6,3,30.0,18.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,10.0,1.0,66.0,60.0,14.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,42.0,1787
r_3oo50hxt4ebercc,6100c28ed43a1dea00f08633,50.0,66.0,24.0,140.0,5.0,28.0,9,8,44.0,12.0,13.0,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,100.0,1.0,61.0,48.0,16.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,35.0,909
r_ecjigcucpyo4x5f,61746b83f57fed8af004b421,48.0,68.0,28.0,144.0,4.0,30.0,8,6,24.0,23.0,15.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,100.0,1.0,64.0,50.0,17.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,40.0,1235
r_1diuxm2pkiu2gaz,597e78d513dc5e0001e2f818,49.0,63.0,33.0,145.0,5.0,31.0,8,7,22.0,16.0,13.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,1.0,66.0,66.0,17.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,43.0,1217
r_1csb4fcalgf2jfc,60c770aa2d2928bfda4c7cd4,50.0,68.0,40.0,158.0,6.0,29.0,8,8,13.0,25.0,15.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,100.0,0.0,61.0,65.0,16.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,1.0,35.0,717
r_d445y8r7lsvtshn,5c92870723bd7e001870138e,48.0,62.0,39.0,149.0,3.0,19.0,5,3,19.0,15.0,11.0,1.0,0.0,1.0,1.0,0.0,,,3.0,2.0,1.0,1.0,1.0,100.0,0.0,78.0,78.0,16.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,50.0,1249
r_0qxcclsgdzngekt,613e19b189b05f24b6206290,50.0,67.0,28.0,145.0,4.0,31.0,5,6,18.0,24.0,15.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,0.0,61.0,55.0,16.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,35.0,713
r_1rafb6yrcrg9rnk,5dd06a074ad3e2149c884661,48.0,62.0,31.0,141.0,5.0,23.0,6,7,19.0,22.0,13.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,94.0,1.0,60.0,50.0,14.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,34.0,1213
r_rvssllsoycwu9cb,6056962634a5230dacdb63fc,50.0,68.0,40.0,158.0,4.0,28.0,6,6,19.0,24.0,15.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,61.0,50.0,20.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,27.0,1114
r_xsgjzkfm2b5bezf,602084a1e5330d6c7ad1d17e,50.0,65.0,25.0,140.0,3.0,25.0,8,6,26.0,13.0,15.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,0.0,63.0,52.0,23.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,0.0,1.0,30.0,1017
r_v50lyzvbinn5lmv,60c2670ee246bb9e550f9088,50.0,68.0,40.0,158.0,5.0,24.0,6,6,21.0,20.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,0.0,1.0,100.0,1.0,68.0,75.0,18.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,50.0,863
r_1cmgnt4tf7lwod9,58a2952076c5b7000166150a,49.0,65.0,33.0,147.0,5.0,24.0,7,8,33.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,,,3.0,3.0,1.0,0.0,1.0,87.0,0.0,64.0,55.0,12.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,1.0,43.0,1102
r_2vr9dz9ddtufsep,611c4b67ef5ef50313395ffb,50.0,62.0,29.0,141.0,5.0,21.0,8,6,36.0,19.0,12.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,100.0,0.0,62.0,52.0,18.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,40.0,370
r_2ayjbcjgngckvcg,611d374f674b6bbdea03dc74,50.0,68.0,39.0,157.0,6.0,27.0,5,5,8.0,28.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,91.0,1.0,66.0,55.0,12.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,20.0,1523
r_5bc5zflnxsnlmev,60fe045deb3e1eb2dcc5c929,49.0,68.0,40.0,157.0,3.0,30.0,9,6,41.0,12.0,14.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,0.0,1.0,72.0,72.0,18.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,22.0,1433
r_1cyivtfvv2mmbyh,6176bace42df4c9ea4d1fdb3,50.0,68.0,38.0,156.0,5.0,32.0,9,5,13.0,28.0,15.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,85.0,1.0,62.0,55.0,18.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,35.0,805
r_2bujxtyioqhwa0o,5d4320275a5b010001523979,49.0,64.0,30.0,143.0,5.0,26.0,7,5,15.0,21.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,29.0,0.0,71.0,55.0,19.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,50.0,1563
r_tao022zdyxpjlmn,5dd296d982569a2a212d2ab0,47.0,60.0,35.0,142.0,3.0,25.0,8,8,32.0,21.0,15.0,1.0,0.0,0.0,1.0,0.0,,,2.0,3.0,1.0,0.0,0.0,90.0,1.0,76.0,62.0,18.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,45.0,1368
r_1n4bapgcbvsvhge,5eb2bffa2f51de04d4f35219,50.0,68.0,40.0,158.0,6.0,31.0,6,4,29.0,20.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,0.0,60.0,60.0,16.0,1.0,0.0,1.0,1.0,5.0,5.0,4.0,0.0,1.0,30.0,902
r_339kz5kqjntztxp,5dbb4449b4715a13fa2ffbed,50.0,65.0,32.0,147.0,4.0,28.0,6,5,27.0,22.0,11.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,12.0,1.0,69.0,60.0,18.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,0.0,1.0,45.0,1094
r_3oloqztzrqg7kr9,5c5219ba5acab700012601e2,50.0,66.0,40.0,156.0,3.0,26.0,7,5,31.0,17.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,50.0,1.0,71.0,71.0,18.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,0.0,1.0,52.0,1387
r_22wqcoj7bsm6avq,55aa6c2ffdf99b632940aaaa,42.0,29.0,19.0,90.0,3.0,19.0,6,5,21.0,10.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,81.0,1.0,84.0,75.0,18.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,50.0,1231
r_3coruysktgyfphq,5ff3ae0ff4e2339f1bde4f54,50.0,56.0,35.0,141.0,3.0,21.0,8,8,19.0,24.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,100.0,1.0,66.0,45.0,22.0,1.0,0.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,40.0,891
r_3s0ngbfm8dughwf,56f2a06ced0cf6000b9109fd,49.0,66.0,30.0,145.0,7.0,25.0,10,10,20.0,21.0,15.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,94.0,0.0,67.0,50.0,16.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0,0.0,1.0,40.0,1605
r_6wsnm4g0uzmx4kb,616cdaadd7726bea388d7659,50.0,63.0,34.0,147.0,6.0,20.0,5,5,24.0,22.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,100.0,1.0,63.0,63.0,16.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,34.0,1225
r_2ueyeoijifjpi4n,614e5da8098985493c989460,50.0,68.0,40.0,158.0,5.0,27.0,6,4,20.0,21.0,12.0,1.0,0.0,1.0,1.0,1.0,,,2.0,4.0,1.0,1.0,1.0,100.0,1.0,62.0,45.0,16.0,1.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0,1.0,36.0,1447
r_117wlnhwfk3t3mb,5a502ce176d1c60001aa973d,50.0,64.0,36.0,150.0,6.0,29.0,5,4,31.0,22.0,15.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,0.0,62.0,57.0,16.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,40.0,705
r_q4ymfnqjrb6sw6t,5d506e6d4040a40016bb186a,45.0,52.0,30.0,127.0,6.0,19.0,6,3,45.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,100.0,1.0,76.0,76.0,12.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,46.0,1046
r_1mdyp6yznvvlqox,5d069f2f041328001a7815be,45.0,48.0,28.0,121.0,3.0,18.0,6,4,12.0,24.0,15.0,1.0,1.0,1.0,1.0,0.0,,,3.0,0.0,1.0,1.0,1.0,100.0,0.0,78.0,73.0,13.0,1.0,0.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,63.0,800
r_efjuyegnfzlbc77,5fc44494862e3e78b8181623,50.0,68.0,40.0,158.0,5.0,27.0,8,7,21.0,23.0,13.0,1.0,1.0,1.0,0.0,0.0,,,3.0,0.0,1.0,1.0,1.0,30.0,1.0,61.0,40.0,14.0,1.0,0.0,2.0,0.0,4.0,4.0,3.0,0.0,1.0,25.0,861
r_06wmvpprqr526sn,5cbc97cd214b1a0001ccfa53,46.0,60.0,30.0,136.0,3.0,19.0,9,8,28.0,21.0,12.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,1.0,0.0,0.0,30.0,1.0,69.0,55.0,18.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,40.0,828
r_a3gklpkqixak881,600319e3a3b1a337cab57a3e,49.0,65.0,32.0,146.0,3.0,22.0,9,9,26.0,22.0,14.0,1.0,0.0,1.0,1.0,0.0,,,3.0,6.0,1.0,0.0,1.0,97.0,0.0,62.0,62.0,13.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,40.0,1190
r_1kh2ttue0d8m2ob,5712c4e7fdce5300121e1fa9,50.0,68.0,40.0,158.0,3.0,25.0,8,7,45.0,22.0,15.0,1.0,0.0,0.0,1.0,0.0,,,4.0,9.0,1.0,0.0,1.0,99.0,0.0,70.0,40.0,16.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,46.0,1046
r_2btcfgkqd5gjyos,608ae1138557b74808bce123,50.0,68.0,40.0,158.0,4.0,32.0,7,5,19.0,21.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,100.0,1.0,60.0,60.0,14.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,27.0,866
r_11i5k6cy3pwtg7y,60cb66d4345fa85bf4b19ac4,50.0,65.0,31.0,146.0,5.0,32.0,8,6,11.0,25.0,13.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,1.0,67.0,49.0,14.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,55.0,1076
r_dwmcgg8f8s5lmz7,5c78572e998fb70001efc944,50.0,57.0,32.0,139.0,4.0,30.0,8,5,12.0,25.0,12.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,92.0,1.0,61.0,50.0,16.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,31.0,1578
r_qpnt60xugzcq1wn,5c50dd0e7a164500015028c9,48.0,64.0,36.0,148.0,3.0,26.0,6,6,32.0,20.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,79.0,85.0,18.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,1.0,0.0,55.0,894
r_2e4idtcbzojeqif,60641f06b9c8e77f4605064a,47.0,64.0,33.0,144.0,2.0,27.0,5,3,55.0,5.0,15.0,1.0,0.0,0.0,1.0,0.0,,,2.0,1.0,1.0,0.0,1.0,0.0,1.0,62.0,62.0,14.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,36.0,1017
r_zabe16sbtwvgecx,612d72360bdd67930d3f85fa,44.0,62.0,31.0,137.0,5.0,28.0,7,7,14.0,22.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,90.0,1.0,62.0,50.0,16.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,48.0,936
r_3r1h1x5brkj3scg,60c3ce95ac78e8c48d56870b,49.0,67.0,27.0,143.0,5.0,29.0,7,7,29.0,24.0,14.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,90.0,0.0,60.0,55.0,16.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,22.0,1412
r_3istqibzxu0ql9t,617232a11d494debdf0fd605,47.0,66.0,36.0,149.0,3.0,22.0,7,7,38.0,21.0,14.0,1.0,0.0,0.0,1.0,1.0,,,3.0,5.0,1.0,0.0,0.0,0.0,1.0,63.0,68.0,12.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,25.0,1383
r_1cyu3rh42l9wibq,5df4565dfeea89323021ef27,48.0,64.0,32.0,144.0,4.0,27.0,8,8,36.0,10.0,14.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,61.0,1.0,64.0,64.0,16.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,1.0,32.0,985
r_12ampdocellzdw3,610c940475aedaf9c70a190e,46.0,62.0,26.0,134.0,6.0,26.0,7,5,41.0,11.0,15.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,1.0,67.0,55.0,16.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,48.0,1075
r_33likpnf5eoj3s6,569ad7c8af9ad7000b64253d,50.0,60.0,30.0,140.0,2.0,15.0,8,8,21.0,28.0,11.0,1.0,0.0,0.0,0.0,0.0,,,4.0,1.0,1.0,0.0,1.0,0.0,1.0,63.0,50.0,16.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,41.0,1533
r_3gcxhd9cfgy78o1,60762d768950b1c80bb7d130,50.0,63.0,36.0,149.0,5.0,30.0,5,4,19.0,23.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,60.0,45.0,16.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,32.0,1280
r_3z4vqsgsjwktzcr,5ec195df3f2aec276ff0bf33,46.0,59.0,24.0,129.0,6.0,29.0,7,4,24.0,22.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,0.0,71.0,65.0,16.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,0.0,40.0,1243
r_zbpsb83siejs7zl,60dfd857e293a99dd577f4c8,50.0,66.0,32.0,148.0,7.0,22.0,4,4,22.0,20.0,12.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,78.0,1.0,64.0,55.0,12.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,32.0,1243
r_1oc3udy11oryhgg,5c33c228a83d180001782c38,46.0,66.0,38.0,150.0,5.0,24.0,6,7,28.0,21.0,15.0,1.0,0.0,0.0,1.0,0.0,,,1.0,8.0,1.0,0.0,0.0,10.0,1.0,65.0,40.0,12.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,35.0,1335
r_pwgvpdusmun21vb,5680eeb5c5767f00121ccc0f,50.0,66.0,38.0,154.0,5.0,28.0,6,6,22.0,24.0,15.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,100.0,0.0,65.0,50.0,16.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,36.0,955
